InvoiceNo,CustomerID,InvoiceDate,ProductName,Category,Quantity,UnitPrice,TotalSpend
INV100911,10316.0,2023-03-15 16:56:51,Sunglasses,Accessories,2,35.0,70.0
INV100912,10178.0,2023-03-15 18:53:22,Backpack,Accessories,5,49.99,249.95000000000002
INV100913,10540.0,2023-03-15 20:49:52,Running Shoes,Footwear,3,89.99,269.96999999999997
INV100914,10732.0,2023-03-15 22:46:23,Yoga Mat,Fitness,1,24.99,24.99
INV100915,10869.0,2023-03-16 00:42:53,Bluetooth Speaker,Electronics,4,45.0,180.0
INV100916,10041.0,2023-03-16 02:39:23,Yoga Mat,Fitness,1,24.99,24.99
INV100917,10740.0,2023-03-16 04:35:54,Stainless Steel Bottle,Fitness,1,19.99,19.99
INV100918,10704.0,2023-03-16 06:32:24,Running Shoes,Footwear,4,89.99,359.96
INV100919,10923.0,2023-03-16 08:28:54,Wireless Earbuds,Electronics,2,59.99,119.98
INV100920,10502.0,2023-03-16 10:25:25,Bluetooth Speaker,Electronics,1,45.0,45.0
INV100921,10145.0,2023-03-16 12:21:55,Leather Wallet,Accessories,1,29.99,29.99
INV100922,10201.0,2023-03-16 14:18:25,Yoga Mat,Fitness,1,24.99,24.99
INV100923,10929.0,2023-03-16 16:14:56,Smart Watch,Electronics,2,129.99,259.98
INV100924,10724.0,2023-03-16 18:11:26,Backpack,Accessories,1,49.99,49.99
INV100925,10461.0,2023-03-16 20:07:56,Wireless Earbuds,Electronics,5,59.99,299.95
INV100926,10732.0,2023-03-16 22:04:27,Yoga Mat,Fitness,4,24.99,99.96
INV100927,10752.0,2023-03-17 00:00:57,Yoga Mat,Fitness,4,24.99,99.96
INV100928,,2023-03-17 01:57:27,Denim Jacket,Apparel,1,74.99,74.99
INV100929,10909.0,2023-03-17 03:53:58,Denim Jacket,Apparel,2,74.99,149.98
INV100930,10558.0,2023-03-17 05:50:28,Wireless Earbuds,Electronics,4,59.99,239.96
INV100931,10547.0,2023-03-17 07:46:59,Sunglasses,Accessories,3,35.0,105.0
INV100932,10253.0,2023-03-17 09:43:29,Denim Jacket,Apparel,1,74.99,74.99
INV100933,10390.0,2023-03-17 11:39:59,Smart Watch,Electronics,1,129.99,129.99
INV100934,10594.0,2023-03-17 13:36:30,Bluetooth Speaker,Electronics,1,45.0,45.0
INV100935,10883.0,2023-03-17 15:33:00,Leather Wallet,Accessories,2,29.99,59.98
INV100936,10256.0,2023-03-17 17:29:30,Running Shoes,Footwear,2,89.99,179.98
INV100937,10709.0,2023-03-17 19:26:01,Leather Wallet,Accessories,3,29.99,89.97
INV100938,10815.0,2023-03-17 21:22:31,Leather Wallet,Accessories,1,29.99,29.99
INV100939,10921.0,2023-03-17 23:19:01,Running Shoes,Footwear,1,89.99,89.99
INV100940,10450.0,2023-03-18 01:15:32,Denim Jacket,Apparel,1,74.99,74.99
INV100941,10010.0,2023-03-18 03:12:02,Wireless Earbuds,Electronics,1,59.99,59.99
INV100942,10824.0,2023-03-18 05:08:32,Running Shoes,Footwear,1,89.99,89.99
INV100943,10798.0,2023-03-18 07:05:03,Stainless Steel Bottle,Fitness,2,19.99,39.98
INV100944,10242.0,2023-03-18 09:01:33,Sunglasses,Accessories,2,35.0,70.0
INV100945,10251.0,2023-03-18 10:58:03,Bluetooth Speaker,Electronics,2,45.0,90.0
INV100946,10877.0,2023-03-18 12:54:34,Backpack,Accessories,1,49.99,49.99
INV100947,10005.0,2023-03-18 14:51:04,Denim Jacket,Apparel,1,74.99,74.99
INV100948,10119.0,2023-03-18 16:47:35,Sunglasses,Accessories,1,35.0,35.0
INV100949,10801.0,2023-03-18 18:44:05,Running Shoes,Footwear,4,89.99,359.96
INV100950,10374.0,2023-03-18 20:40:35,Stainless Steel Bottle,Fitness,1,19.99,19.99
INV100951,10065.0,2023-03-18 22:37:06,Backpack,Accessories,3,49.99,149.97
INV100952,10146.0,2023-03-19 00:33:36,Bluetooth Speaker,Electronics,1,45.0,45.0
INV100953,10224.0,2023-03-19 02:30:06,Bluetooth Speaker,Electronics,3,45.0,135.0
INV100954,10239.0,2023-03-19 04:26:37,Denim Jacket,Apparel,3,74.99,224.96999999999997
INV100955,10177.0,2023-03-19 06:23:07,Running Shoes,Footwear,1,89.99,89.99
INV100956,10779.0,2023-03-19 08:19:37,Sunglasses,Accessories,2,35.0,70.0
INV100957,10853.0,2023-03-19 10:16:08,Wireless Earbuds,Electronics,1,59.99,59.99
INV100958,10282.0,2023-03-19 12:12:38,Sunglasses,Accessories,4,35.0,140.0
INV100959,10063.0,2023-03-19 14:09:08,Sunglasses,Accessories,1,35.0,35.0
INV100960,10217.0,2023-03-19 16:05:39,Bluetooth Speaker,Electronics,1,45.0,45.0
INV100961,10854.0,2023-03-19 18:02:09,Wireless Earbuds,Electronics,2,59.99,119.98
INV100962,10827.0,2023-03-19 19:58:39,Wireless Earbuds,Electronics,3,59.99,179.97
INV100963,10795.0,2023-03-19 21:55:10,Denim Jacket,Apparel,1,74.99,74.99
INV100964,10689.0,2023-03-19 23:51:40,Backpack,Accessories,2,49.99,99.98
INV100965,10461.0,2023-03-20 01:48:11,Yoga Mat,Fitness,1,24.99,24.99
INV100966,10929.0,2023-03-20 03:44:41,Leather Wallet,Accessories,1,29.99,29.99
INV100967,10610.0,2023-03-20 05:41:11,Leather Wallet,Accessories,2,29.99,59.98
INV100968,10105.0,2023-03-20 07:37:42,Bluetooth Speaker,Electronics,1,45.0,45.0
INV100969,10099.0,2023-03-20 09:34:12,Yoga Mat,Fitness,1,24.99,24.99
INV100970,10511.0,2023-03-20 11:30:42,Backpack,Accessories,3,49.99,149.97
INV100971,10385.0,2023-03-20 13:27:13,Yoga Mat,Fitness,1,24.99,24.99
INV100972,10405.0,2023-03-20 15:23:43,Denim Jacket,Apparel,2,74.99,149.98
INV100973,10823.0,2023-03-20 17:20:13,Sunglasses,Accessories,1,35.0,35.0
INV100974,10518.0,2023-03-20 19:16:44,Bluetooth Speaker,Electronics,1,45.0,45.0
INV100975,10476.0,2023-03-20 21:13:14,Wireless Earbuds,Electronics,1,59.99,59.99
INV100976,10709.0,2023-03-20 23:09:44,Bluetooth Speaker,Electronics,2,45.0,90.0
INV100977,10863.0,2023-03-21 01:06:15,Leather Wallet,Accessories,2,29.99,59.98
INV100978,10645.0,2023-03-21 03:02:45,Backpack,Accessories,1,49.99,49.99
INV100979,10870.0,2023-03-21 04:59:15,Yoga Mat,Fitness,1,24.99,24.99
INV100980,10771.0,2023-03-21 06:55:46,Backpack,Accessories,4,49.99,199.96
INV100981,10437.0,2023-03-21 08:52:16,Denim Jacket,Apparel,1,74.99,74.99
INV100982,10023.0,2023-03-21 10:48:47,Bluetooth Speaker,Electronics,4,45.0,180.0
INV100983,10565.0,2023-03-21 12:45:17,Running Shoes,Footwear,1,89.99,89.99
INV100984,10677.0,2023-03-21 14:41:47,Bluetooth Speaker,Electronics,2,45.0,90.0
INV100985,10714.0,2023-03-21 16:38:18,Wireless Earbuds,Electronics,1,59.99,59.99
INV100986,10458.0,2023-03-21 18:34:48,Bluetooth Speaker,Electronics,3,45.0,135.0
INV100987,10083.0,2023-03-21 20:31:18,Stainless Steel Bottle,Fitness,2,19.99,39.98
INV100988,10145.0,2023-03-21 22:27:49,Denim Jacket,Apparel,1,74.99,74.99
INV100989,10085.0,2023-03-22 00:24:19,Smart Watch,Electronics,1,129.99,129.99
INV100990,10078.0,2023-03-22 02:20:49,Denim Jacket,Apparel,2,74.99,149.98
INV100991,10457.0,2023-03-22 04:17:20,Yoga Mat,Fitness,2,24.99,49.98
INV100992,10878.0,2023-03-22 06:13:50,Smart Watch,Electronics,1,129.99,129.99
INV100993,10001.0,2023-03-22 08:10:20,Yoga Mat,Fitness,1,24.99,24.99
INV100994,10051.0,2023-03-22 10:06:51,Yoga Mat,Fitness,3,24.99,74.97
INV100995,10685.0,2023-03-22 12:03:21,Wireless Earbuds,Electronics,1,59.99,59.99
INV100996,10717.0,2023-03-22 13:59:51,Wireless Earbuds,Electronics,2,59.99,119.98
INV100997,10772.0,2023-03-22 15:56:22,Sunglasses,Accessories,1,35.0,35.0
INV100998,10446.0,2023-03-22 17:52:52,Leather Wallet,Accessories,3,29.99,89.97
INV100999,10449.0,2023-03-22 19:49:23,Sunglasses,Accessories,4,35.0,140.0
INV101000,10881.0,2023-03-22 21:45:53,Sunglasses,Accessories,10,35.0,350.0
INV101001,10488.0,2023-03-22 23:42:23,Leather Wallet,Accessories,1,29.99,29.99
INV101002,10800.0,2023-03-23 01:38:54,Running Shoes,Footwear,3,89.99,269.96999999999997
INV101003,10034.0,2023-03-23 03:35:24,Smart Watch,Electronics,1,129.99,129.99
INV101004,10348.0,2023-03-23 05:31:54,Backpack,Accessories,2,49.99,99.98
INV101005,10095.0,2023-03-23 07:28:25,Sunglasses,Accessories,2,35.0,70.0
INV101006,10072.0,2023-03-23 09:24:55,Bluetooth Speaker,Electronics,1,45.0,45.0
INV101007,10551.0,2023-03-23 11:21:25,Bluetooth Speaker,Electronics,4,45.0,180.0
INV101008,10154.0,2023-03-23 13:17:56,Yoga Mat,Fitness,1,24.99,24.99
INV101009,10250.0,2023-03-23 15:14:26,Leather Wallet,Accessories,2,29.99,59.98
INV101010,10674.0,2023-03-23 17:10:56,Yoga Mat,Fitness,3,24.99,74.97
INV101011,10438.0,2023-03-23 19:07:27,Stainless Steel Bottle,Fitness,3,19.99,59.97
INV101012,10118.0,2023-03-23 21:03:57,Stainless Steel Bottle,Fitness,1,19.99,19.99
INV101013,10771.0,2023-03-23 23:00:28,Backpack,Accessories,1,49.99,49.99
INV101014,10891.0,2023-03-24 00:56:58,Wireless Earbuds,Electronics,3,59.99,179.97
INV101015,10306.0,2023-03-24 02:53:28,Wireless Earbuds,Electronics,1,59.99,59.99
INV101016,10268.0,2023-03-24 04:49:59,Leather Wallet,Accessories,1,29.99,29.99
INV101017,10054.0,2023-03-24 06:46:29,Leather Wallet,Accessories,1,29.99,29.99
INV101018,10236.0,2023-03-24 08:42:59,Sunglasses,Accessories,1,35.0,35.0
INV101019,10389.0,2023-03-24 10:39:30,Stainless Steel Bottle,Fitness,4,19.99,79.96
INV101020,10734.0,2023-03-24 12:36:00,Sunglasses,Accessories,1,35.0,35.0
INV101021,10763.0,2023-03-24 14:32:30,Wireless Earbuds,Electronics,2,59.99,119.98
INV101022,10825.0,2023-03-24 16:29:01,Smart Watch,Electronics,1,129.99,129.99
INV101023,10401.0,2023-03-24 18:25:31,Smart Watch,Electronics,1,129.99,129.99
INV101024,10624.0,2023-03-24 20:22:01,Leather Wallet,Accessories,1,29.99,29.99
INV101025,10767.0,2023-03-24 22:18:32,Yoga Mat,Fitness,1,24.99,24.99
INV101026,10303.0,2023-03-25 00:15:02,Wireless Earbuds,Electronics,1,59.99,59.99
INV101027,10919.0,2023-03-25 02:11:32,Smart Watch,Electronics,2,129.99,259.98
INV101028,10207.0,2023-03-25 04:08:03,Wireless Earbuds,Electronics,1,59.99,59.99
INV101029,10229.0,2023-03-25 06:04:33,Denim Jacket,Apparel,1,74.99,74.99
INV101030,10853.0,2023-03-25 08:01:04,Bluetooth Speaker,Electronics,1,45.0,45.0
INV101031,10910.0,2023-03-25 09:57:34,Stainless Steel Bottle,Fitness,1,19.99,19.99
INV101032,10578.0,2023-03-25 11:54:04,Sunglasses,Accessories,4,35.0,140.0
INV101033,10075.0,2023-03-25 13:50:35,Wireless Earbuds,Electronics,2,59.99,119.98
INV101034,10435.0,2023-03-25 15:47:05,Bluetooth Speaker,Electronics,1,45.0,45.0
INV101035,10103.0,2023-03-25 17:43:35,Denim Jacket,Apparel,1,74.99,74.99
INV101036,10422.0,2023-03-25 19:40:06,Sunglasses,Accessories,5,35.0,175.0
INV101037,10704.0,2023-03-25 21:36:36,Wireless Earbuds,Electronics,1,59.99,59.99
INV101038,10764.0,2023-03-25 23:33:06,Leather Wallet,Accessories,3,29.99,89.97
INV101039,10738.0,2023-03-26 01:29:37,Bluetooth Speaker,Electronics,1,45.0,45.0
INV101040,10806.0,2023-03-26 03:26:07,Sunglasses,Accessories,4,35.0,140.0
INV101041,10306.0,2023-03-26 05:22:37,Wireless Earbuds,Electronics,4,59.99,239.96
INV101042,10098.0,2023-03-26 07:19:08,Bluetooth Speaker,Electronics,2,45.0,90.0
INV101043,10850.0,2023-03-26 09:15:38,Denim Jacket,Apparel,1,74.99,74.99
INV101044,10798.0,2023-03-26 11:12:08,Wireless Earbuds,Electronics,1,59.99,59.99
INV101045,10335.0,2023-03-26 13:08:39,Wireless Earbuds,Electronics,1,59.99,59.99
INV101046,10859.0,2023-03-26 15:05:09,Wireless Earbuds,Electronics,1,59.99,59.99
INV101047,10435.0,2023-03-26 17:01:40,Backpack,Accessories,1,49.99,49.99
INV101048,10447.0,2023-03-26 18:58:10,Leather Wallet,Accessories,1,29.99,29.99
INV101049,10308.0,2023-03-26 20:54:40,Denim Jacket,Apparel,2,74.99,149.98
INV101050,10249.0,2023-03-26 22:51:11,Sunglasses,Accessories,2,35.0,70.0
INV101051,10166.0,2023-03-27 00:47:41,Backpack,Accessories,1,49.99,49.99
INV101052,10481.0,2023-03-27 02:44:11,Yoga Mat,Fitness,1,24.99,24.99
INV101053,10335.0,2023-03-27 04:40:42,Backpack,Accessories,10,49.99,499.90000000000003
INV101054,10542.0,2023-03-27 06:37:12,Stainless Steel Bottle,Fitness,1,19.99,19.99
INV101055,10759.0,2023-03-27 08:33:42,Stainless Steel Bottle,Fitness,3,19.99,59.97
INV101056,10106.0,2023-03-27 10:30:13,Wireless Earbuds,Electronics,1,59.99,59.99
INV101057,10563.0,2023-03-27 12:26:43,Backpack,Accessories,1,49.99,49.99
INV101058,10081.0,2023-03-27 14:23:13,Yoga Mat,Fitness,1,24.99,24.99
INV101059,10133.0,2023-03-27 16:19:44,Backpack,Accessories,1,49.99,49.99
INV101060,10797.0,2023-03-27 18:16:14,Leather Wallet,Accessories,3,29.99,89.97
INV101061,10900.0,2023-03-27 20:12:44,Leather Wallet,Accessories,2,29.99,59.98
INV101062,10138.0,2023-03-27 22:09:15,Yoga Mat,Fitness,1,24.99,24.99
INV101063,10184.0,2023-03-28 00:05:45,Backpack,Accessories,5,49.99,249.95000000000002
INV101064,10401.0,2023-03-28 02:02:16,Bluetooth Speaker,Electronics,1,45.0,45.0
INV101065,10330.0,2023-03-28 03:58:46,Leather Wallet,Accessories,10,29.99,299.9
INV101066,10785.0,2023-03-28 05:55:16,Leather Wallet,Accessories,10,29.99,299.9
INV101067,10508.0,2023-03-28 07:51:47,Smart Watch,Electronics,1,129.99,129.99
INV101068,10852.0,2023-03-28 09:48:17,Backpack,Accessories,1,49.99,49.99
INV101069,10069.0,2023-03-28 11:44:47,Leather Wallet,Accessories,1,29.99,29.99
INV101070,10546.0,2023-03-28 13:41:18,Denim Jacket,Apparel,2,74.99,149.98
INV101071,10774.0,2023-03-28 15:37:48,Backpack,Accessories,2,49.99,99.98
INV101072,10053.0,2023-03-28 17:34:18,Stainless Steel Bottle,Fitness,5,19.99,99.94999999999999
INV101073,10450.0,2023-03-28 19:30:49,Smart Watch,Electronics,2,129.99,259.98
INV101074,10205.0,2023-03-28 21:27:19,Leather Wallet,Accessories,1,29.99,29.99
INV101075,10126.0,2023-03-28 23:23:49,Smart Watch,Electronics,1,129.99,129.99
INV101076,10747.0,2023-03-29 01:20:20,Stainless Steel Bottle,Fitness,2,19.99,39.98
INV101077,10043.0,2023-03-29 03:16:50,Yoga Mat,Fitness,1,24.99,24.99
INV101078,10752.0,2023-03-29 05:13:20,Yoga Mat,Fitness,3,24.99,74.97
INV101079,10883.0,2023-03-29 07:09:51,Backpack,Accessories,1,49.99,49.99
INV101080,10111.0,2023-03-29 09:06:21,Stainless Steel Bottle,Fitness,1,19.99,19.99
INV101081,,2023-03-29 11:02:52,Running Shoes,Footwear,1,89.99,89.99
INV101082,10663.0,2023-03-29 12:59:22,Running Shoes,Footwear,2,89.99,179.98
INV101083,10183.0,2023-03-29 14:55:52,Backpack,Accessories,1,49.99,49.99
INV101084,10848.0,2023-03-29 16:52:23,Wireless Earbuds,Electronics,3,59.99,179.97
INV101085,10095.0,2023-03-29 18:48:53,Smart Watch,Electronics,1,129.99,129.99
INV101086,10374.0,2023-03-29 20:45:23,Smart Watch,Electronics,3,129.99,389.97
INV101087,10912.0,2023-03-29 22:41:54,Yoga Mat,Fitness,2,24.99,49.98
INV101088,10520.0,2023-03-30 00:38:24,Running Shoes,Footwear,1,89.99,89.99
INV101089,10900.0,2023-03-30 02:34:54,Sunglasses,Accessories,3,35.0,105.0
INV101090,10360.0,2023-03-30 04:31:25,Leather Wallet,Accessories,1,29.99,29.99
INV101091,10900.0,2023-03-30 06:27:55,Leather Wallet,Accessories,1,29.99,29.99
INV101092,10696.0,2023-03-30 08:24:25,Leather Wallet,Accessories,1,29.99,29.99
INV101093,10281.0,2023-03-30 10:20:56,Yoga Mat,Fitness,3,24.99,74.97
INV101094,10195.0,2023-03-30 12:17:26,Stainless Steel Bottle,Fitness,4,19.99,79.96
INV101095,10864.0,2023-03-30 14:13:56,Bluetooth Speaker,Electronics,2,45.0,90.0
INV101096,10195.0,2023-03-30 16:10:27,Running Shoes,Footwear,2,89.99,179.98
INV101097,10667.0,2023-03-30 18:06:57,Running Shoes,Footwear,3,89.99,269.96999999999997
INV101098,10093.0,2023-03-30 20:03:28,Sunglasses,Accessories,1,35.0,35.0
INV101099,10672.0,2023-03-30 21:59:58,Smart Watch,Electronics,4,129.99,519.96
INV101100,10946.0,2023-03-30 23:56:28,Wireless Earbuds,Electronics,1,59.99,59.99
INV101101,10061.0,2023-03-31 01:52:59,Backpack,Accessories,8,49.99,399.92
INV101102,10634.0,2023-03-31 03:49:29,Smart Watch,Electronics,2,129.99,259.98
INV101103,10051.0,2023-03-31 05:45:59,Stainless Steel Bottle,Fitness,3,19.99,59.97
INV101104,10403.0,2023-03-31 07:42:30,Backpack,Accessories,2,49.99,99.98
INV101105,10789.0,2023-03-31 09:39:00,Running Shoes,Footwear,1,89.99,89.99
INV101106,10005.0,2023-03-31 11:35:30,Stainless Steel Bottle,Fitness,2,19.99,39.98
INV101107,10466.0,2023-03-31 13:32:01,Backpack,Accessories,1,49.99,49.99
INV101108,10604.0,2023-03-31 15:28:31,Sunglasses,Accessories,2,35.0,70.0
INV101109,10682.0,2023-03-31 17:25:01,Sunglasses,Accessories,2,35.0,70.0
INV101110,10829.0,2023-03-31 19:21:32,Denim Jacket,Apparel,4,74.99,299.96
INV101111,10534.0,2023-03-31 21:18:02,Bluetooth Speaker,Electronics,2,45.0,90.0
INV101112,10405.0,2023-03-31 23:14:32,Sunglasses,Accessories,1,35.0,35.0
INV101113,10838.0,2023-04-01 01:11:03,Running Shoes,Footwear,1,89.99,89.99
INV101114,10513.0,2023-04-01 03:07:33,Wireless Earbuds,Electronics,2,59.99,119.98
INV101115,10645.0,2023-04-01 05:04:04,Leather Wallet,Accessories,1,29.99,29.99
INV101116,10233.0,2023-04-01 07:00:34,Denim Jacket,Apparel,1,74.99,74.99
INV101117,10524.0,2023-04-01 08:57:04,Leather Wallet,Accessories,3,29.99,89.97
INV101118,10346.0,2023-04-01 10:53:35,Bluetooth Speaker,Electronics,2,45.0,90.0
INV101119,10046.0,2023-04-01 12:50:05,Backpack,Accessories,2,49.99,99.98
INV101120,10546.0,2023-04-01 14:46:35,Yoga Mat,Fitness,1,24.99,24.99
INV101121,10945.0,2023-04-01 16:43:06,Sunglasses,Accessories,2,35.0,70.0
INV101122,10078.0,2023-04-01 18:39:36,Wireless Earbuds,Electronics,1,59.99,59.99
INV101123,10730.0,2023-04-01 20:36:06,Bluetooth Speaker,Electronics,2,45.0,90.0
INV101124,10813.0,2023-04-01 22:32:37,Leather Wallet,Accessories,1,29.99,29.99
INV101125,10923.0,2023-04-02 00:29:07,Denim Jacket,Apparel,3,74.99,224.96999999999997
INV101126,10073.0,2023-04-02 02:25:37,Sunglasses,Accessories,1,35.0,35.0
INV101127,10794.0,2023-04-02 04:22:08,Running Shoes,Footwear,1,89.99,89.99
INV101128,10249.0,2023-04-02 06:18:38,Sunglasses,Accessories,2,35.0,70.0
INV101129,10047.0,2023-04-02 08:15:09,Denim Jacket,Apparel,2,74.99,149.98
INV101130,10121.0,2023-04-02 10:11:39,Denim Jacket,Apparel,1,74.99,74.99
INV101131,10214.0,2023-04-02 12:08:09,Yoga Mat,Fitness,3,24.99,74.97
INV101132,10239.0,2023-04-02 14:04:40,Sunglasses,Accessories,1,35.0,35.0
INV101133,10056.0,2023-04-02 16:01:10,Sunglasses,Accessories,4,35.0,140.0
INV101134,10350.0,2023-04-02 17:57:40,Yoga Mat,Fitness,3,24.99,74.97
INV101135,10107.0,2023-04-02 19:54:11,Stainless Steel Bottle,Fitness,1,19.99,19.99
INV101136,10831.0,2023-04-02 21:50:41,Stainless Steel Bottle,Fitness,3,19.99,59.97
INV101137,10048.0,2023-04-02 23:47:11,Backpack,Accessories,1,49.99,49.99
INV101138,10573.0,2023-04-03 01:43:42,Stainless Steel Bottle,Fitness,1,19.99,19.99
INV101139,10337.0,2023-04-03 03:40:12,Smart Watch,Electronics,5,129.99,649.95
INV101140,10026.0,2023-04-03 05:36:42,Sunglasses,Accessories,2,35.0,70.0
INV101141,10804.0,2023-04-03 07:33:13,Wireless Earbuds,Electronics,1,59.99,59.99
INV101142,10257.0,2023-04-03 09:29:43,Sunglasses,Accessories,1,35.0,35.0
INV101143,10008.0,2023-04-03 11:26:13,Smart Watch,Electronics,1,129.99,129.99
INV101144,10625.0,2023-04-03 13:22:44,Smart Watch,Electronics,8,129.99,1039.92
INV101145,10867.0,2023-04-03 15:19:14,Leather Wallet,Accessories,1,29.99,29.99
INV101146,10253.0,2023-04-03 17:15:45,Sunglasses,Accessories,1,35.0,35.0
INV101147,10692.0,2023-04-03 19:12:15,Bluetooth Speaker,Electronics,1,45.0,45.0
INV101148,10719.0,2023-04-03 21:08:45,Smart Watch,Electronics,1,129.99,129.99
INV101149,10303.0,2023-04-03 23:05:16,Wireless Earbuds,Electronics,1,59.99,59.99
INV101150,10639.0,2023-04-04 01:01:46,Yoga Mat,Fitness,1,24.99,24.99
INV101151,10056.0,2023-04-04 02:58:16,Backpack,Accessories,1,49.99,49.99
INV101152,10726.0,2023-04-04 04:54:47,Leather Wallet,Accessories,1,29.99,29.99
INV101153,10526.0,2023-04-04 06:51:17,Yoga Mat,Fitness,4,24.99,99.96
INV101154,10474.0,2023-04-04 08:47:47,Leather Wallet,Accessories,1,29.99,29.99
INV101155,10028.0,2023-04-04 10:44:18,Wireless Earbuds,Electronics,3,59.99,179.97
INV101156,10078.0,2023-04-04 12:40:48,Denim Jacket,Apparel,3,74.99,224.96999999999997
INV101157,10216.0,2023-04-04 14:37:18,Sunglasses,Accessories,3,35.0,105.0
INV101158,10386.0,2023-04-04 16:33:49,Running Shoes,Footwear,4,89.99,359.96
INV101159,10365.0,2023-04-04 18:30:19,Bluetooth Speaker,Electronics,1,45.0,45.0
INV101160,10666.0,2023-04-04 20:26:49,Yoga Mat,Fitness,1,24.99,24.99
INV101161,10526.0,2023-04-04 22:23:20,Sunglasses,Accessories,1,35.0,35.0
INV101162,10699.0,2023-04-05 00:19:50,Bluetooth Speaker,Electronics,1,45.0,45.0
INV101163,10312.0,2023-04-05 02:16:21,Denim Jacket,Apparel,2,74.99,149.98
INV101164,10883.0,2023-04-05 04:12:51,Running Shoes,Footwear,2,89.99,179.98
INV101165,10007.0,2023-04-05 06:09:21,Bluetooth Speaker,Electronics,4,45.0,180.0
INV101166,10003.0,2023-04-05 08:05:52,Bluetooth Speaker,Electronics,1,45.0,45.0
INV101167,10623.0,2023-04-05 10:02:22,Yoga Mat,Fitness,4,24.99,99.96
INV101168,10919.0,2023-04-05 11:58:52,Stainless Steel Bottle,Fitness,1,19.99,19.99
INV101169,10750.0,2023-04-05 13:55:23,Running Shoes,Footwear,1,89.99,89.99
INV101170,10363.0,2023-04-05 15:51:53,Sunglasses,Accessories,1,35.0,35.0
INV101171,10751.0,2023-04-05 17:48:23,Denim Jacket,Apparel,3,74.99,224.96999999999997
INV101172,10508.0,2023-04-05 19:44:54,Running Shoes,Footwear,1,89.99,89.99
INV101173,10274.0,2023-04-05 21:41:24,Wireless Earbuds,Electronics,5,59.99,299.95
INV101174,10506.0,2023-04-05 23:37:54,Stainless Steel Bottle,Fitness,4,19.99,79.96
INV101175,10806.0,2023-04-06 01:34:25,Wireless Earbuds,Electronics,4,59.99,239.96
INV101176,10739.0,2023-04-06 03:30:55,Denim Jacket,Apparel,1,74.99,74.99
INV101177,10883.0,2023-04-06 05:27:25,Yoga Mat,Fitness,3,24.99,74.97
INV101178,10015.0,2023-04-06 07:23:56,Yoga Mat,Fitness,3,24.99,74.97
INV101179,10192.0,2023-04-06 09:20:26,Denim Jacket,Apparel,1,74.99,74.99
INV101180,10631.0,2023-04-06 11:16:57,Leather Wallet,Accessories,1,29.99,29.99
INV101181,10485.0,2023-04-06 13:13:27,Denim Jacket,Apparel,1,74.99,74.99
INV101182,10028.0,2023-04-06 15:09:57,Stainless Steel Bottle,Fitness,1,19.99,19.99
INV101183,10714.0,2023-04-06 17:06:28,Smart Watch,Electronics,2,129.99,259.98
INV101184,10039.0,2023-04-06 19:02:58,Yoga Mat,Fitness,5,24.99,124.94999999999999
INV101185,10273.0,2023-04-06 20:59:28,Backpack,Accessories,1,49.99,49.99
INV101186,10231.0,2023-04-06 22:55:59,Stainless Steel Bottle,Fitness,2,19.99,39.98
INV101187,10086.0,2023-04-07 00:52:29,Stainless Steel Bottle,Fitness,5,19.99,99.94999999999999
INV101188,10474.0,2023-04-07 02:48:59,Stainless Steel Bottle,Fitness,1,19.99,19.99
INV101189,10126.0,2023-04-07 04:45:30,Bluetooth Speaker,Electronics,3,45.0,135.0
INV101190,10812.0,2023-04-07 06:42:00,Stainless Steel Bottle,Fitness,2,19.99,39.98
INV101191,10537.0,2023-04-07 08:38:30,Yoga Mat,Fitness,2,24.99,49.98
INV101192,10145.0,2023-04-07 10:35:01,Smart Watch,Electronics,1,129.99,129.99
INV101193,10525.0,2023-04-07 12:31:31,Smart Watch,Electronics,2,129.99,259.98
INV101194,10212.0,2023-04-07 14:28:01,Stainless Steel Bottle,Fitness,1,19.99,19.99
